STATE,STATENAME,ST_CASE,VE_TOTAL,VE_FORMS,PVH_INVL,PEDS,PERSONS,PERMVIT,PERNOTMVIT,COUNTY,COUNTYNAME,CITY,CITYNAME,DAY,DAYNAME,MONTH,MONTHNAME,YEAR,DAY_WEEK,DAY_WEEKNAME,HOUR,HOURNAME,MINUTE,MINUTENAME,NHS,NHSNAME,ROUTE,ROUTENAME,TWAY_ID,TWAY_ID2,RUR_URB,RUR_URBNAME,FUNC_SYS,FUNC_SYSNAME,RD_OWNER,RD_OWNERNAME,MILEPT,MILEPTNAME,LATITUDE,LATITUDENAME,LONGITUD,LONGITUDNAME,SP_JUR,SP_JURNAME,HARM_EV,HARM_EVNAME,MAN_COLL,MAN_COLLNAME,RELJCT1,RELJCT1NAME,RELJCT2,RELJCT2NAME,TYP_INT,TYP_INTNAME,WRK_ZONE,WRK_ZONENAME,REL_ROAD,REL_ROADNAME,LGT_COND,LGT_CONDNAME,WEATHER1,WEATHER1NAME,WEATHER2,WEATHER2NAME,WEATHER,WEATHERNAME,SCH_BUS,SCH_BUSNAME,RAIL,RAILNAME,NOT_HOUR,NOT_HOURNAME,NOT_MIN,NOT_MINNAME,ARR_HOUR,ARR_HOURNAME,ARR_MIN,ARR_MINNAME,HOSP_HR,HOSP_HRNAME,HOSP_MN,HOSP_MNNAME,CF1,CF1NAME,CF2,CF2NAME,CF3,CF3NAME,FATALS,DRUNK_DR
41,Oregon,410094,1,1,0,0,1,1,0,35,KLAMATH (35),0,NOT APPLICABLE,3,3,5,May,2018,5,Thursday,8,8:00am-8:59am,9,9,0,This section IS NOT on the NHS,4,County Road,CR-STATE LINE RD,CR-HASKINS RD,1,Rural,5,Major Collector,2,County Highway Agency,180,180,41.99712778,41.99712778,-121.4083806,-121.40838056,0,No Special Jurisdiction,35,Embankment,0,Not a Collision with Motor Vehicle In-Transport,0,No,3,Intersection-Related,3,T-Intersection,0,,4,On Roadside,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,8,8:00am-8:59am,11,11,8,8:00am-8:59am,24,24,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,0
41,Oregon,410095,1,1,0,0,4,4,0,59,UMATILLA (59),0,NOT APPLICABLE,8,8,5,May,2018,3,Tuesday,19,7:00pm-7:59pm,21,21,1,This section IS ON the NHS,1,Interstate,I-82,,1,Rural,1,Interstate,1,State Highway Agency,40,40,45.86532778,45.86532778,-119.3453861,-119.34538611,0,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,3,On Median,1,Daylight,6,Severe Crosswinds,0,No Additional Atmospheric Conditions,6,Severe Crosswinds,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,,0,,0,,1,0
41,Oregon,410096,2,2,0,0,2,2,0,51,MULTNOMAH (51),0,NOT APPLICABLE,10,10,5,May,2018,5,Thursday,19,7:00pm-7:59pm,39,39,1,This section IS ON the NHS,2,U.S. Highway,US-30 ODOT 92,,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,125,125,45.64662778,45.64662778,-122.8425111,-122.84251111,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,8,Driveway Access Related,1,Not an Intersection,0,,1,On Roadway,1,Daylight,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,19,7:00pm-7:59pm,32,32,19,7:00pm-7:59pm,49,49,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,1
41,Oregon,410097,2,2,0,0,2,2,0,47,MARION (47),0,NOT APPLICABLE,10,10,5,May,2018,5,Thursday,8,8:00am-8:59am,48,48,0,This section IS NOT on the NHS,4,County Road,CR-GOLF CLUB RD SE,,2,Urban,5,Major Collector,2,County Highway Agency,18,18,44.82312778,44.82312778,-122.8233278,-122.82332778,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,1,Daylight,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,0,No,0000000,Not Applicable,8,8:00am-8:59am,48,48,8,8:00am-8:59am,55,55,9,9:00am-9:59am,39,39,0,,0,,0,,1,0
41,Oregon,410098,1,1,0,1,3,3,1,67,WASHINGTON (67),180,BEAVERTON,11,11,5,May,2018,6,Friday,7,7:00am-7:59am,15,15,0,This section IS NOT on the NHS,6,Local Street - Municipality,SW CEDAR HILLS BLVD,SW FAIRFIELD ST,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,0,,45.49718889,45.49718889,-122.8083833,-122.80838333,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,3,Intersection-Related,3,T-Intersection,0,,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,7,7:00am-7:59am,15,15,7,7:00am-7:59am,19,19,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,,0,,0,,1,0
41,Oregon,410099,1,1,0,0,1,1,0,51,MULTNOMAH (51),1650,PORTLAND,13,13,5,May,2018,1,Sunday,21,9:00pm-9:59pm,39,39,1,This section IS ON the NHS,1,Interstate,I-205,,2,Urban,1,Interstate,1,State Highway Agency,211,211,45.524675,45.524675,-122.5651778,-122.56517778,0,No Special Jurisdiction,33,Curb,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,1,Construction,4,On Roadside,2,Dark - Not Lighted,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,0,No,0000000,Not Applicable,21,9:00pm-9:59pm,39,39,21,9:00pm-9:59pm,45,45,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,,0,,0,,1,1
41,Oregon,410100,1,1,0,0,1,1,0,29,JACKSON (29),0,NOT APPLICABLE,14,14,5,May,2018,2,Monday,10,10:00am-10:59am,0,0,1,This section IS ON the NHS,3,State Highway,SR-62 ODOT 22,,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,482,482,42.77726389,42.77726389,-122.4864833,-122.48648333,0,No Special Jurisdiction,11,Live Animal,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,10,10:00am-10:59am,4,4,10,10:00am-10:59am,21,21,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,0
41,Oregon,410101,1,1,0,1,1,1,1,5,CLACKAMAS (5),1580,OREGON CITY,14,14,5,May,2018,2,Monday,3,3:00am-3:59am,37,37,1,This section IS ON the NHS,3,State Highway,SR-213 ODOT 160,,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,1,1,45.37104722,45.37104722,-122.5856639,-122.58566389,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,3,3:00am-3:59am,40,40,3,3:00am-3:59am,43,43,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,0
41,Oregon,410102,1,1,0,0,1,1,0,31,JEFFERSON (31),0,NOT APPLICABLE,17,17,5,May,2018,5,Thursday,12,12:00pm-12:59pm,8,8,0,This section IS NOT on the NHS,4,County Road,CR-JUNIPER LN,,1,Rural,4,Minor Arterial,2,County Highway Agency,18,18,44.76615833,44.76615833,-121.1326417,-121.13264167,0,No Special Jurisdiction,30,Utility Pole/Light Support,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,0
41,Oregon,410103,3,3,0,0,5,5,0,29,JACKSON (29),1310,MEDFORD,18,18,5,May,2018,6,Friday,12,12:00pm-12:59pm,17,17,0,This section IS NOT on the NHS,6,Local Street - Municipality,TABLE ROCK RD,MORNINGSIDE ST,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,0,,42.35953056,42.35953056,-122.8853306,-122.88533056,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,3,Intersection-Related,3,T-Intersection,0,,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,,0,,0,,1,0
41,Oregon,410104,2,2,0,0,5,5,0,29,JACKSON (29),0,NOT APPLICABLE,19,19,5,May,2018,7,Saturday,20,8:00pm-8:59pm,37,37,0,This section IS NOT on the NHS,3,State Highway,SR-234 ODOT 271,,1,Rural,4,Minor Arterial,1,State Highway Agency,170,170,42.52375278,42.52375278,-122.820175,-122.820175,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,8,Driveway Access Related,1,Not an Intersection,0,,1,On Roadway,5,Dusk,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,20,8:00pm-8:59pm,38,38,20,8:00pm-8:59pm,46,46,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,2,0
41,Oregon,410105,2,2,0,0,2,2,0,59,UMATILLA (59),1610,PENDLETON,20,20,3,March,2018,3,Tuesday,14,2:00pm-2:59pm,15,15,1,This section IS ON the NHS,1,Interstate,I-84 RAMP,US-395 ODOT 28,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,2095,2095,45.66255556,45.66255556,-118.8066944,-118.80669444,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,1,Yes,2,Intersection,2,Four-Way Intersection,0,,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,14,2:00pm-2:59pm,15,15,14,2:00pm-2:59pm,19,19,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,0
41,Oregon,410106,2,2,0,0,4,4,0,19,DOUGLAS (19),0,NOT APPLICABLE,19,19,5,May,2018,7,Saturday,21,9:00pm-9:59pm,33,33,1,This section IS ON the NHS,1,Interstate,I-5,,1,Rural,1,Interstate,1,State Highway Agency,1530,1530,43.59361111,43.59361111,-123.2460056,-123.24600556,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,21,9:00pm-9:59pm,33,33,21,9:00pm-9:59pm,43,43,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,4,1
41,Oregon,410107,2,2,0,0,5,5,0,39,LANE (39),1960,SPRINGFIELD,12,12,4,April,2018,5,Thursday,22,10:00pm-10:59pm,15,15,0,This section IS NOT on the NHS,6,Local Street - Municipality,CENTENNIAL BLVD,18TH ST,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,0,,44.05615278,44.05615278,-122.9981917,-122.99819167,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,2,Four-Way Intersection,0,,1,On Roadway,3,Dark - Lighted,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,22,10:00pm-10:59pm,15,15,22,10:00pm-10:59pm,22,22,22,10:00pm-10:59pm,40,40,0,,0,,0,,1,0
41,Oregon,410108,1,1,0,0,1,1,0,39,LANE (39),0,NOT APPLICABLE,24,24,5,May,2018,5,Thursday,99,Unknown Hours,99,Unknown Minutes,0,This section IS NOT on the NHS,3,State Highway,SR-126 ODOT 15,,2,Urban,4,Minor Arterial,1,State Highway Agency,210,210,44.12221667,44.12221667,-122.634575,-122.634575,0,No Special Jurisdiction,3,Immersion or Partial Immersion,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,5,Outside Trafficway,9,Reported as Unknown,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,0
41,Oregon,410109,2,2,0,0,2,2,0,33,JOSEPHINE (33),0,NOT APPLICABLE,31,31,5,May,2018,5,Thursday,8,8:00am-8:59am,45,45,1,This section IS ON the NHS,2,U.S. Highway,US-199 ODOT 25,,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,51,51,42.41036667,42.41036667,-123.4285528,-123.42855278,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,1,Daylight,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,8,8:00am-8:59am,46,46,8,8:00am-8:59am,55,55,9,9:00am-9:59am,18,18,0,,0,,0,,1,0
41,Oregon,410110,1,1,0,0,1,1,0,19,DOUGLAS (19),0,NOT APPLICABLE,12,12,5,May,2018,7,Saturday,2,2:00am-2:59am,0,0,1,This section IS ON the NHS,3,State Highway,SR-138 ODOT 231,,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,46,46,43.59431111,43.59431111,-123.5723611,-123.57236111,0,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,2,2:00am-2:59am,39,39,2,2:00am-2:59am,55,55,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,0
41,Oregon,410111,2,2,0,0,2,2,0,17,DESCHUTES (17),1720,REDMOND,13,13,1,January,2018,7,Saturday,23,11:00pm-11:59pm,30,30,0,This section IS NOT on the NHS,6,Local Street - Municipality,SW AIRPORT WAY,,2,Urban,4,Minor Arterial,21,Other State Agency,0,,44.24025278,44.24025278,-121.189675,-121.189675,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,23,11:00pm-11:59pm,30,30,23,11:00pm-11:59pm,38,38,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,0
41,Oregon,410112,1,1,0,0,1,1,0,19,DOUGLAS (19),0,NOT APPLICABLE,2,2,2,February,2018,6,Friday,23,11:00pm-11:59pm,57,57,0,This section IS NOT on the NHS,3,State Highway,SR-138 ODOT 138,,1,Rural,4,Minor Arterial,1,State Highway Agency,160,160,43.29603056,43.29603056,-123.1053972,-123.10539722,0,No Special Jurisdiction,34,Ditch,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,23,11:00pm-11:59pm,57,57,0,0:00am-0:59am,13,13,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,1
41,Oregon,410113,3,3,0,0,3,3,0,33,JOSEPHINE (33),0,NOT APPLICABLE,8,8,2,February,2018,5,Thursday,15,3:00pm-3:59pm,27,27,1,This section IS ON the NHS,2,U.S. Highway,US-199 ODOT 25,,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,248,248,42.14261667,42.14261667,-123.6580417,-123.65804167,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,1,Daylight,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,15,3:00pm-3:59pm,27,27,15,3:00pm-3:59pm,35,35,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,,0,,0,,1,0
41,Oregon,410114,4,4,0,0,8,8,0,39,LANE (39),0,NOT APPLICABLE,18,18,3,March,2018,1,Sunday,11,11:00am-11:59am,0,0,1,This section IS ON the NHS,2,U.S. Highway,US-101 ODOT 9,,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,1741,1741,44.18618889,44.18618889,-124.1151944,-124.11519444,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,8,Sideswipe - Opposite Direction,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,1,Daylight,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,11,11:00am-11:59am,10,10,11,11:00am-11:59am,31,31,12,12:00pm-12:59pm,8,8,14,"Motor Vehicle struck by falling cargo,or something that came loose from or something that was set in motion by a vehicle",0,,0,,1,0
41,Oregon,410115,1,1,0,1,2,2,1,41,LINCOLN (41),0,NOT APPLICABLE,10,10,4,April,2018,3,Tuesday,20,8:00pm-8:59pm,26,26,1,This section IS ON the NHS,2,U.S. Highway,US-101 ODOT 9,,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,1120,1120,45.00284722,45.00284722,-123.9855667,-123.98556667,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,2,Dark - Not Lighted,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,0
41,Oregon,410116,1,1,0,0,1,1,0,33,JOSEPHINE (33),0,NOT APPLICABLE,13,13,4,April,2018,6,Friday,14,2:00pm-2:59pm,40,40,0,This section IS NOT on the NHS,3,State Highway,SR-260 ODOT 260,,1,Rural,4,Minor Arterial,1,State Highway Agency,132,132,42.49272778,42.49272778,-123.4895444,-123.48954444,0,No Special Jurisdiction,42,Tree (Standing Only),0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,1,Daylight,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,14,2:00pm-2:59pm,42,42,15,3:00pm-3:59pm,1,1,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,0
41,Oregon,410117,2,2,0,0,4,4,0,17,DESCHUTES (17),0,NOT APPLICABLE,15,15,4,April,2018,1,Sunday,17,5:00pm-5:59pm,49,49,1,This section IS ON the NHS,2,U.S. Highway,US-20 ODOT 7,CR-HAMBY RD,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,35,35,44.05536389,44.05536389,-121.2434611,-121.24346111,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,3,T-Intersection,0,,1,On Roadway,1,Daylight,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,0,No,0000000,Not Applicable,17,5:00pm-5:59pm,49,49,17,5:00pm-5:59pm,59,59,18,6:00pm-6:59pm,6,6,0,,0,,0,,1,0
41,Oregon,410118,1,1,0,0,1,1,0,33,JOSEPHINE (33),0,NOT APPLICABLE,4,4,5,May,2018,6,Friday,18,6:00pm-6:59pm,53,53,0,This section IS NOT on the NHS,4,County Road,CR-LEONARD RD,,2,Urban,5,Major Collector,2,County Highway Agency,50,50,42.42755,42.42755,-123.4178528,-123.41785278,0,No Special Jurisdiction,42,Tree (Standing Only),0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,18,6:00pm-6:59pm,53,53,18,6:00pm-6:59pm,59,59,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,1
41,Oregon,410119,2,2,0,0,2,2,0,53,POLK (53),0,NOT APPLICABLE,13,13,5,May,2018,1,Sunday,16,4:00pm-4:59pm,26,26,0,This section IS NOT on the NHS,3,State Highway,SR-223 ODOT 189,,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,8,8,44.94768889,44.94768889,-123.2899167,-123.28991667,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,8,Driveway Access Related,1,Not an Intersection,0,,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,16,4:00pm-4:59pm,27,27,16,4:00pm-4:59pm,34,34,17,5:00pm-5:59pm,3,3,0,,0,,0,,1,0
41,Oregon,410120,2,2,0,0,3,3,0,7,CLATSOP (7),0,NOT APPLICABLE,29,29,5,May,2018,3,Tuesday,17,5:00pm-5:59pm,32,32,1,This section IS ON the NHS,2,U.S. Highway,US-101 ODOT 9,,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,150,150,46.07503056,46.07503056,-123.9169861,-123.91698611,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,1,Daylight,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,17,5:00pm-5:59pm,32,32,17,5:00pm-5:59pm,36,36,18,6:00pm-6:59pm,11,11,0,,0,,0,,1,1
41,Oregon,410121,1,1,0,0,1,1,0,29,JACKSON (29),0,NOT APPLICABLE,30,30,5,May,2018,4,Wednesday,1,1:00am-1:59am,54,54,1,This section IS ON the NHS,1,Interstate,I-5,,2,Urban,1,Interstate,1,State Highway Agency,353,353,42.40340833,42.40340833,-122.9374444,-122.93744444,0,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,1,1:00am-1:59am,57,57,2,2:00am-2:59am,6,6,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,1
41,Oregon,410122,1,1,0,0,2,2,0,11,COOS (11),0,NOT APPLICABLE,18,18,5,May,2018,6,Friday,21,9:00pm-9:59pm,40,40,1,This section IS ON the NHS,2,U.S. Highway,US-101 ODOT 9,,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,2394,2394,43.35488611,43.35488611,-124.2013361,-124.20133611,0,No Special Jurisdiction,19,Building,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,5,Outside Trafficway,3,Dark - Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,21,9:00pm-9:59pm,41,41,21,9:00pm-9:59pm,43,43,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,,0,,0,,1,0
41,Oregon,410123,2,2,0,0,2,2,0,39,LANE (39),1960,SPRINGFIELD,18,18,5,May,2018,6,Friday,17,5:00pm-5:59pm,11,11,0,This section IS NOT on the NHS,6,Local Street - Municipality,GATEWAY ST,,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,0,,44.07146667,44.07146667,-123.0423,-123.0423,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,8,Driveway Access Related,1,Not an Intersection,0,,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,17,5:00pm-5:59pm,11,11,17,5:00pm-5:59pm,15,15,17,5:00pm-5:59pm,23,23,0,,0,,0,,1,1
41,Oregon,410124,1,1,0,0,1,1,0,37,LAKE (37),0,NOT APPLICABLE,29,29,5,May,2018,3,Tuesday,13,1:00pm-1:59pm,10,10,1,This section IS ON the NHS,2,U.S. Highway,US-395 ODOT 19,,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,1515,1515,42.08021111,42.08021111,-120.3176639,-120.31766389,0,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,13,1:00pm-1:59pm,13,13,13,1:00pm-1:59pm,32,32,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,0
41,Oregon,410125,1,1,0,0,2,2,0,3,BENTON (3),20,ALBANY,5,5,6,June,2018,3,Tuesday,2,2:00am-2:59am,52,52,0,This section IS NOT on the NHS,6,Local Street - Municipality,CASCADE HEIGHTS DR NW,,2,Urban,7,Local,4,City or Municipal Highway Agency,0,,44.65845556,44.65845556,-123.1128472,-123.11284722,0,No Special Jurisdiction,39,Wall,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,5,Outside Trafficway,3,Dark - Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,2,2:00am-2:59am,51,51,2,2:00am-2:59am,59,59,3,3:00am-3:59am,21,21,0,,0,,0,,1,1
41,Oregon,410126,1,1,0,0,1,1,0,39,LANE (39),0,NOT APPLICABLE,1,1,6,June,2018,6,Friday,19,7:00pm-7:59pm,52,52,1,This section IS ON the NHS,3,State Highway,SR-126 ODOT 62,,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,334,334,44.03783056,44.03783056,-123.55075,-123.55075,0,No Special Jurisdiction,43,Other Fixed Object,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,1,Daylight,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,0,No,0000000,Not Applicable,19,7:00pm-7:59pm,58,58,20,8:00pm-8:59pm,8,8,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,1
41,Oregon,410127,2,2,0,0,2,2,0,41,LINCOLN (41),0,NOT APPLICABLE,2,2,6,June,2018,7,Saturday,6,6:00am-6:59am,13,13,1,This section IS ON the NHS,3,State Highway,SR-34 ODOT 27,,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,75,75,44.39727222,44.39727222,-123.9345167,-123.93451667,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,4,Dawn,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,6,6:00am-6:59am,13,13,6,6:00am-6:59am,22,22,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,0
